world_size,M,K,N,num_comm_sms,impl,ms_mean,ms_std,ms_min,ms_max,tflops_mean,tflops_std,tflops_min,tflops_max,ranks
8,32768,32768,4096,16,PK,13.414389610290527,0.0010716711332129385,13.41263427734375,13.415052795410157,655.7207093930558,0.05238978580245619,655.6882895919356,655.806520950632,8
8,32768,32768,4096,32,NCCL,17.32264633178711,0.04694184920123685,17.241619873046876,17.38248291015625,507.78324830184306,1.378033318524951,506.03202474996317,510.16627712333303,8
8,32768,32768,4096,32,PK,14.422428131103516,0.0007715612169736241,14.420722961425781,14.423027038574219,609.8898856890291,0.03262988690110531,609.864558853211,609.9620002226524,8
8,32768,32768,4096,64,NCCL,17.09287033081055,0.04607375558612159,17.034970092773438,17.158912658691406,514.6092344163733,1.3864184823219488,512.6253159026697,516.355061048183,8
8,32768,32768,4096,64,PK,18.673663330078124,0.0010429181800524021,18.671180725097656,18.67430419921875,471.0427135124281,0.026310268502017405,471.0265468726803,471.105344204845,8
8,2048,2048,256,1,Triton-dist,0.31677439212799074,0,0,0,6.779221115614429,0,0,0,8
8,4096,4096,512,1,Triton-dist,0.3241055965423584,0,0,0,53.007011811209836,0,0,0,8
8,8192,8192,1024,1,Triton-dist,0.4472224235534668,0,0,0,307.3167762473984,0,0,0,8
8,16384,16384,2048,1,Triton-dist,1.567619228363037,0,0,0,701.3894751241018,0,0,0,8
8,32768,32768,4096,1,Triton-dist,13.729702758789063,0,0,0,640.6615770743606,0,0,0,8
